114711.195,130688.53,109932.51,130421.38,157268.25,47978.03
126473.93,137792.98,119144.18,139628.0,165175.84,110731.3
134973.7,144124.92,126254.984,142136.14,168951.77,130864.734
135883.81,144506.06,127085.39,142528.39,168987.48,137511.48
137313.97,145712.19,128403.32,142759.5,169367.88,140391.84
137053.5,145990.44,128344.27,141140.3,168419.95,134935.98
137287.8,146923.17,129031.875,138885.97,167123.9,127051.59
136413.52,145997.4,128097.41,137714.23,166113.66,125323.45
132925.45,142148.9,124746.97,141074.31,167901.92,125105.21
14197.136,14585.7705,13595.128,14652.708,15786.1875,5798.12
15403.282,15175.672,14549.045,15304.397,16461.121,13753.591
16125.323,15546.3,15180.422,15592.407,16857.219,16239.985
16182.057,15605.002,15251.449,15664.315,16896.91,17049.543
16261.472,15667.857,15333.99,15707.19,16946.596,17391.531
16207.482,15646.041,15294.367,15661.359,16913.771,16746.44
16185.04,15640.956,15325.852,15565.609,16865.164,15792.845
16122.117,15574.86,15252.269,15500.106,16796.244,15572.044
16089.747,15654.174,15172.459,15767.771,16935.223,15548.531
89716.32,110159.375,86603.08,109705.22,138180.14,23431.227
104269.914,116930.27,97907.08,118712.12,145930.9,76507.41
113046.25,123230.74,105835.54,120870.914,149366.05,99983.914
113803.805,123480.01,106526.3,121053.63,149184.62,106489.71
114977.47,124673.36,107723.75,121189.4,149414.53,110092.24
114614.586,124959.51,107576.11,119418.336,148334.23,103083.79
114671.57,126032.29,108073.14,117054.96,146868.47,92816.68
113899.09,125109.08,107212.71,115915.06,145853.75,91161.26
109916.27,120140.14,102901.14,118676.79,147142.12,91936.66
93783.74,103920.85,90177.25,104163.07,115957.28,30376.375
104823.17,108990.52,98848.445,110034.13,121542.17,86675.81
111431.68,112526.914,104598.94,112203.32,124418.91,106418.77
112047.45,112754.984,105202.11,112529.14,124590.06,112327.88
112973.06,113336.1,106094.664,112781.29,124942.16,115181.46
112639.81,113225.945,105964.65,112020.305,124435.516,109676.62
112661.89,113270.82,106295.51,110911.98,123782.66,101498.86
111998.19,112675.04,105595.48,110207.08,123153.03,99941.625
109700.14,111903.305,103267.484,112121.445,124066.2,100120.56
11595.422,15338.563,11146.194,15215.2295,20336.025,3985.3071
13347.968,16360.926,12479.479,16663.58,21508.568,10620.799
14792.343,17426.12,13711.179,16945.748,21994.22,13067.501
14950.424,17464.777,13840.349,16966.176,21953.188,13822.731
15215.161,17674.834,14079.351,16976.68,21970.166,14198.185
15186.83,17744.227,14086.399,16665.115,21779.318,13478.614
15260.885,17964.852,14232.452,16246.493,21522.822,12438.007
15126.268,17820.33,14086.003,16057.553,21357.203,12245.896
14234.501,16866.959,13220.835,16529.768,21608.135,12279.826
43936.324,77398.49,42591.918,76066.45,108576.52,9844.845
55723.996,84040.92,51459.42,86086.91,115625.62,36326.297
66064.875,91273.32,60188.363,87448.01,118411.0,48142.88
67269.15,91373.3,61126.934,87378.734,118030.26,51526.164
69446.63,92759.336,62946.152,87317.266,118132.42,53654.16
69345.875,93239.53,63147.56,84879.88,116903.19,49655.56
70149.06,94753.92,64379.227,81562.34,115375.35,44230.035
69175.56,93836.2,63360.09,80167.11,114398.06,43404.3
60925.938,86393.734,55535.84,83228.31,115155.016,43858.61
181775.42,252613.6,176472.16,251481.31,303804.44,30456.201
222695.2,269082.44,208128.94,272990.03,321580.06,141267.88
248357.3,282898.34,230596.75,278279.25,329573.62,197663.92
251073.33,283146.5,232722.39,278429.78,329262.5,213069.22
