£
£  KB1 V06 - MkGB-SR simply extended septum chord onto replacement plate
£
*Bolometry/KB1/MkGB-SR/kb1/54550/63446
34 5 lines
'410D  (KB4H10D)'	4.1877  -0.3554	 2.5144	 2.0055	  125.3283
'411A  (KB4H11A)'	4.0694  -0.4546	 2.2251	 1.8477	  128.6981
'411B  (KB4H11B)'	4.0725  -0.4505	 2.0142	 1.3847	  138.2795
'411C  (KB4H11C)'	4.0755  -0.4465	 1.8771	 0.9204	  148.1282
'411D  (KB4H11D)'	4.0786  -0.4424	 1.815	 0.4851	  157.7193
'412A  (KB4H12A)'	3.9519  -0.5461	 1.8214	 0.0416	  164.5785
'412B  (KB4H12B)'	3.952   -0.541	 1.8692	 -0.327	  174.1336
'412C  (KB4H12C)'	3.952 	-0.536	 1.9643	 -0.6738  183.9658
'412D  (KB4H12D)'	3.9521 	-0.5309	 2.0704	 -0.9832  193.5169
'413A  (KB4H13A)'	3.8373 	-0.6349	 2.1507	 -1.1546  197.1274
'413B  (KB4H13B)'	3.8351 	-0.6303	 2.2567	 -1.2882  202.6291
'413C  (KB4H13C)'	3.8329 	-0.6257	 2.407	 -1.3894  208.1727
'413D  (KB4H13D)'	3.8307 	-0.6211	 2.4139	 -1.5651  213.6751
'414A  (KB4H14A)'	3.7114 	-0.755	 3.8942	 0.4183	  81.1443
'414B  (KB4H14B)'	3.7165 	-0.755	 3.7992	 0.933	  87.1941
'414C  (KB4H14C)'	3.7215 	-0.755	 3.593	 1.4664	  93.312
'414D  (KB4H14D)'	3.7266 	-0.755	 3.3216	 1.7019	  99.3606

£  KB4 V30 - updated 10/12/97 from C. Ingesson
£
*Bolometry/KB4/Mk2A/kb4/35779/45155
56 5 lines
'KB401     A '    2.142600    1.893100    1.813400    0.123500  259.461200
'KB401     B '    2.137500    1.893000    1.996100   -0.783200  266.975400
'KB401     C '    2.132500    1.893000    2.424200   -1.715300  274.622500
'KB401     D '    2.127400    1.892900    2.897000   -1.685300  282.139200
'KB402     A '    3.182600    2.314200    1.976000   -0.725000  248.347500
'KB402     B '    3.177600    2.314900    2.357500   -1.416000  257.603200
'KB402     C '    3.172500    2.315600    2.986100   -1.409800  267.134800
'KB402     D '    3.167500    2.316200    3.521600   -0.844000  276.392500
'KB403     A '    3.198000    2.301100    2.055200    1.620700  210.766800
'KB403     B '    3.194400    2.304700    1.915900    1.230300  220.042900
'KB403     C '    3.190900    2.308300    1.841600    0.725300  229.559100
'KB403     D '    3.187300    2.311900    1.815800    0.044400  238.833100
'KB404     A '    3.827800    1.224000    2.153100   -1.228800  235.677600
'KB404     B '    3.823300    1.226300    2.329100   -1.398100  240.345800
'KB404     C '    3.818700    1.228700    2.456400   -1.700000  245.053600
'KB404     D '    3.814200    1.231000    2.746800   -1.658100  249.721600
'KB405     A '    3.920700    1.109200    2.684000   -1.635000  245.740500
'KB405     B '    3.915900    1.110700    3.000200   -1.392000  249.902900
'KB405     C '    3.911100    1.112300    3.247900   -1.215100  254.095300
'KB405     D '    3.906200    1.113900    3.491100   -0.883400  258.257800
'KB406     A '    3.988900    0.941900    2.982100    1.943300  135.155200
'KB406     B '    3.992000    0.946000    2.688500    2.021600  140.471100
'KB406     C '    3.995000    0.950000    2.460400    1.992200  145.818800
'KB406     D '    3.998100    0.954100    2.264100    1.909900  151.135200
'KB407     A '    4.089200    0.828400    2.090900    1.699800  156.440200
'KB407     B '    4.089700    0.833500    1.927300    1.289600  168.089200
'KB407     C '    4.090300    0.838500    1.850300    0.827300  180.287200
'KB407     D '    4.090800    0.843600    1.811200    0.361600  191.939400
'KB408     A '    4.182300    0.723400    1.823800   -0.010200  197.276900
'KB408     B '    4.179800    0.727800    1.884500   -0.383100  205.827500
'KB408     C '    4.177200    0.732200    1.995000   -0.771300  214.566900
'KB408     D '    4.174700    0.736600    2.144800   -1.162900  223.099600
'KB409     A '    4.282500    0.609500    2.234800   -1.343900  223.649500
'KB409     B '    4.278500    0.612600    2.390200   -1.575200  229.202700
'KB409     C '    4.274500    0.615800    2.689100   -1.631200  234.794100
'KB409     D '    4.270500    0.618900    3.226300   -1.214600  240.339000
'KB410     A '    4.174300   -0.362600    3.401500    1.643700  111.065000
'KB410     B '    4.178800   -0.360200    3.107800    1.854400  115.808700
'KB410     C '    4.183200   -0.357800    2.784000    2.009600  120.585100
'KB410     D '    4.187700   -0.355400    2.510800    2.010600  125.328300
'KB411     A '    4.069400   -0.454600    2.215700    1.859400  128.698100
'KB411     B '    4.072500   -0.450500    1.975100    1.419500  138.279500
'KB411     C '    4.075500   -0.446500    1.867500    0.926400  148.128200
'KB411     D '    4.078600   -0.442400    1.811500    0.486500  157.719300
'KB412     A '    3.951900   -0.546100    1.821400    0.041600  164.578500
'KB412     B '    3.952000   -0.541000    1.872900   -0.327400  174.133600
'KB412     C '    3.952000   -0.536000    1.966800   -0.673600  183.965800
'KB412     D '    3.952100   -0.530900    2.065900   -0.984300  193.516900
'KB413     A '    3.837300   -0.634900    2.145800   -1.156100  197.127400
'KB413     B '    3.835100   -0.630300    2.164400   -1.326700  202.629100
'KB413     C '    3.832900   -0.625700    2.351900   -1.418900  208.172700
'KB413     D '    3.830700   -0.621100    2.374400   -1.591500  213.675100
'KB414     A '    3.711400   -0.755000    3.894600    0.420800   81.144300
'KB414     B '    3.716500   -0.755000    3.799200    0.933000   87.194100
'KB414     C '    3.721500   -0.755000    3.592100    1.481300   93.312000
'KB414     D '    3.726600   -0.755000    3.321600    1.701900   99.360600
£
£  KB4 V29 - updated 11/12/97 from C. Ingesson
£
*Bolometry/KB4/Mk1/kb4/28792/35778
56 5 lines
'KB401     A '    2.142600    1.893100    1.819700    0.005500  260.292100
'KB401     B '    2.137500    1.893000    2.008900   -0.793900  267.258500
'KB401     C '    2.132500    1.893000    2.409600   -1.766600  274.330400
'KB401     D '    2.127400    1.892900    2.857200   -1.759900  281.299200
'KB402     A '    3.198500    2.224500    1.988500   -0.737900  247.783300
'KB402     B '    3.193500    2.225500    2.231900   -1.368100  255.019200
'KB402     C '    3.188500    2.226500    2.657900   -1.738200  262.377600
'KB402     D '    3.183500    2.227500    3.159800   -1.302400  269.615400
'KB403     A '    3.216400    2.209600    2.011500    1.385100  214.385300
'KB403     B '    3.212800    2.213200    1.904600    1.050900  221.620300
'KB403     C '    3.209200    2.216800    1.824500    0.624700  228.984300
'KB403     D '    3.205600    2.220400    1.810400    0.133800  236.230900
'KB404     A '    3.827800    1.224000    2.164400   -1.212300  235.677600
'KB404     B '    3.823300    1.226300    2.279600   -1.485000  240.345800
'KB404     C '    3.818700    1.228700    2.426900   -1.763400  245.053600
'KB404     D '    3.814200    1.231000    2.715600   -1.742500  249.721600
'KB405     A '    3.920700    1.109200    2.638800   -1.735300  245.740500
'KB405     B '    3.915900    1.110700    2.867900   -1.753600  249.902900
'KB405     C '    3.911100    1.112300    3.267100   -1.147700  254.095300
'KB405     D '    3.906200    1.113900    3.497200   -0.854100  258.257800
'KB406     A '    3.988900    0.941900    2.982100    1.943300  135.155200
'KB406     B '    3.992000    0.946000    2.688500    2.021600  140.471100
'KB406     C '    3.995000    0.950000    2.460400    1.992200  145.818800
'KB406     D '    3.998100    0.954100    2.264100    1.909900  151.135200
'KB407     A '    4.089200    0.828400    2.127600    1.683800  156.440200
'KB407     B '    4.089700    0.833500    1.976200    1.279300  168.089200
'KB407     C '    4.090300    0.838500    1.860300    0.827400  180.287200
'KB407     D '    4.090800    0.843600    1.811200    0.361600  191.939400
'KB408     A '    4.182300    0.723400    1.823800   -0.010200  197.276900
'KB408     B '    4.179800    0.727800    1.884500   -0.383100  205.827500
'KB408     C '    4.177200    0.732200    2.003300   -0.765700  214.566900
'KB408     D '    4.174700    0.736600    2.144800   -1.162900  223.099600
'KB409     A '    4.282500    0.609500    2.227600   -1.350800  223.649500
'KB409     B '    4.278500    0.612600    2.298700   -1.681100  229.202700
'KB409     C '    4.274500    0.615800    2.608400   -1.745600  234.794100
'KB409     D '    4.270500    0.618900    3.265900   -1.145100  240.339000
'KB410     A '    4.174300   -0.362600    3.401500    1.643700  111.065000
'KB410     B '    4.178800   -0.360200    3.107800    1.854400  115.808700
'KB410     C '    4.183200   -0.357800    2.784000    2.009600  120.585100
'KB410     D '    4.187700   -0.355400    2.510800    2.010600  125.328300
'KB411     A '    4.069400   -0.454600    2.221900    1.851600  128.698100
'KB411     B '    4.072500   -0.450500    2.012400    1.386200  138.279500
'KB411     C '    4.075500   -0.446500    1.876000    0.921100  148.128200
'KB411     D '    4.078600   -0.442400    1.811500    0.486500  157.719300
'KB412     A '    3.951900   -0.546100    1.821400    0.041600  164.578500
'KB412     B '    3.952000   -0.541000    1.872900   -0.327400  174.133600
'KB412     C '    3.952000   -0.536000    1.966800   -0.673600  183.965800
'KB412     D '    3.952100   -0.530900    2.065900   -0.984300  193.516900
'KB413     A '    3.837300   -0.634900    2.141000   -1.157600  197.127400
'KB413     B '    3.835100   -0.630300    2.210600   -1.307500  202.629100
'KB413     C '    3.832900   -0.625700    2.272600   -1.461400  208.172700
'KB413     D '    3.830700   -0.621100    2.299500   -1.641400  213.675100
'KB414     A '    3.711400   -0.755000    3.895300    0.425700   81.144300
'KB414     B '    3.716500   -0.755000    3.799200    0.933000   87.194100
'KB414     C '    3.721500   -0.755000    3.592700    1.471300   93.312000
'KB414     D '    3.726600   -0.755000    3.321600    1.701900   99.360600

£
£   KB5 - Original settings restored
£
*Bolometry/KB5/Mk2HDorig/kb5/82264/100000000
56 4 lines
'KB5V 1   (KB5V01A)'	 3.2311	 2.3932	 3.8678	 0.6155
'KB5V 2   (KB5V01B)'	 3.2261	 2.3925	 3.8498	 -0.0844
'KB5V 3   (KB5V01C)'	 3.2211	 2.3918	 3.6743	 -0.5862
'KB5V 4   (KB5V01D)'	 3.2161	 2.3911	 3.4045	 -0.9812
'KB5V 5   (KB5V02A)'	 3.2101	 2.3902	 3.1083	 -1.2676
'KB5V 6   (KB5V02B)'	 3.2051	 2.3895	 2.8267	 -1.7095
'KB5V 7   (KB5V02C)'	 3.2001	 2.3888	 2.6176	 -1.6264
'KB5V 8   (KB5V02D)'	 3.195	 2.3881	 2.4103	 -1.5618
'KB5V 9   (KB5V03A)'	 3.1809	 2.388	 2.9211	 -1.371
'KB5V 10  (KB5V03B)'	 3.1758	 2.3887	 2.8158	 -1.7086
'KB5V 11  (KB5V03C)'	 3.1708	 2.3894	 2.734	 -1.6615
'KB5V 12  (KB5V03D)'	 3.1658	 2.3901	 2.6539	 -1.6373
'KB5V 13  (KB5V04A)'	 3.1599	 2.3908	 2.576	 -1.6138
'KB5V 14  (KB5V04B)'	 3.1549	 2.3915	 2.4774	 -1.7103
'KB5V 15  (KB5V04C)'	 3.1499	 2.3922	 2.415	 -1.5793
'KB5V 16  (KB5V04D)'	 3.1448	 2.3929	 2.3806	 -1.3582
'KB5V 17  (KB5V05A)'	 3.129	 2.3982	 2.1841	 -1.2064
'KB5V 18  (KB5V05B)'	 3.1246	 2.4007	 2.0235	 -0.8194
'KB5V 19  (KB5V05C)'	 3.1201	 2.4031	 1.8902	 -0.4292
'KB5V 20  (KB5V05D)'	 3.1156	 2.4055	 1.8212	 -0.0268
'KB5V 21  (KB5V06A)'	 3.1104	 2.4084	 1.807	 0.3684
'KB5V 22  (KB5V06B)'	 3.106	 2.4108	 1.8405	 0.7395
'KB5V 23  (KB5V06C)'	 3.1015	 2.4132	 1.8816	 1.0431
'KB5V 24  (KB5V06D)'	 3.0971	 2.4157	 1.9478	 1.3144
'KB5V 25  (KB5V07A)'	 3.1814	 2.388	 3.8903	 0.3007
'KB5V 26  (KB5V07B)'	 3.1763	 2.3887	 3.694	 -0.5458
'KB5V 27  (KB5V07C)'	 3.1713	 2.3894	 3.2456	 -1.1539
'KB5V 28  (KB5V07D)'	 3.1663	 2.3901	 2.6327	 -1.6309
'KB5V 29  (KB5V08A)'	 3.1605	 2.3909	 2.1213	 -1.0549
'KB5V 30  (KB5V08B)'	 3.1555	 2.3916	 1.8437	 -0.1965
'KB5V 31  (KB5V08C)'	 3.1504	 2.3922	 1.8278	 0.6404
'KB5V 32  (KB5V08D)'	 3.1454	 2.3929	 1.9421	 1.2995
'KB5H 1   (KB5H01A)'	 5.0301	 0.4052	 2.3929	 -1.7272
'KB5H 2   (KB5H02A)'	 5.0326	 0.4025	 2.4205	 -1.6093
'KB5H 3   (KB5H01B)'	 5.033	 0.4011	 2.4024	 -1.5325
'KB5H 4   (KB5H02B)'	 5.0355	 0.3983	 2.4129	 -1.4351
'KB5H 5   (KB5H01C)'	 5.0358	 0.3969	 2.3884	 -1.3671
'KB5H 6   (KB5H02C)'	 5.0384	 0.3941	 2.3041	 -1.3344
'KB5H 7   (KB5H01D)'	 5.0387	 0.3927	 2.2458	 -1.2875
'KB5H 8   (KB5H02D)'	 5.0412	 0.3899	 2.1943	 -1.2311
'KB5H 9   (KB5H03A)'	 5.048	 0.3633	 2.1298	 -1.0753
'KB5H 10  (KB5H03B)'	 5.0497	 0.3586	 2.0286	 -0.8316
'KB5H 11  (KB5H03C)'	 5.0513	 0.3538	 1.9325	 -0.5836
'KB5H 12  (KB5H03D)'	 5.053	 0.349	 1.8676	 -0.3282
'KB5H 13  (KB5H04A)'	 5.054	 0.3433	 1.822	 -0.0333
'KB5H 14  (KB5H04B)'	 5.054	 0.3383	 1.8063	 0.2302
'KB5H 15  (KB5H04C)'	 5.0539	 0.3332	 1.8135	 0.495
'KB5H 16  (KB5H04D)'	 5.0539	 0.3281	 1.8427	 0.7559
'KB5H 17  (KB5H05A)'	 5.0529	 0.3227	 1.8812	 1.0398
'KB5H 18  (KB5H05B)'	 5.0512	 0.3179	 1.9414	 1.2977
'KB5H 19  (KB5H05C)'	 5.0495	 0.3131	 2.0362	 1.5449
'KB5H 20  (KB5H05D)'	 5.0478	 0.3083	 2.1493	 1.7824
'KB5H 21  (KB5H06A)'	 5.0404	 0.2801	 2.2663	 1.906
'KB5H 22  (KB5H06B)'	 5.0375	 0.2759	 2.4163	 1.9787
'KB5H 23  (KB5H06C)' 	 5.0347	 0.2717	 2.6031	 2.0164
'KB5H 24  (KB5H06D)'	 5.0318	 0.2676	 2.8588  1.9835
£
£ KB5 - intermittent configuration with KB5V29 detector connected as KB5V16 channel (11.07.2008)
£
*Bolometry/KB5/Mk2HDalt/kb5/73758/82263
56 4 lines
'KB5V 1   (KB5V01A)'	3.2311  2.3932  3.8678  0.6155
'KB5V 2   (KB5V01B)'	3.2261  2.3925  3.8498  -0.0844
'KB5V 3   (KB5V01C)'	3.2211  2.3918  3.6743  -0.5862
'KB5V 4   (KB5V01D)'	3.2161  2.3911  3.4045  -0.9812
'KB5V 5   (KB5V02A)'	3.2101  2.3902  3.1083  -1.2676
'KB5V 6   (KB5V02B)'	3.2051  2.3895  2.8267  -1.7095
'KB5V 7   (KB5V02C)'	3.2001  2.3888  2.6176  -1.6264
'KB5V 8   (KB5V02D)'	3.195   2.3881  2.4103  -1.5618
'KB5V 9   (KB5V03A)'	3.1809  2.388   2.9211  -1.371
'KB5V 10  (KB5V03B)'	3.1758  2.3887  2.8158  -1.7086
'KB5V 11  (KB5V03C)'	3.1708  2.3894  2.734   -1.6615
'KB5V 12  (KB5V03D)'	3.1658  2.3901  2.6539  -1.6373
'KB5V 13  (KB5V04A)'	3.1599  2.3908  2.576   -1.6138
'KB5V 14  (KB5V04B)'	3.1549  2.3915  2.4774  -1.7103
'KB5V 15  (KB5V04C)'	3.1499  2.3922  2.415   -1.5793
'KB5V 16  (KB5V08A)'	3.1605  2.3909  2.1213  -1.0549
'KB5V 17  (KB5V05A)'	3.129   2.3982  2.1841  -1.2064
'KB5V 18  (KB5V05B)'	3.1246  2.4007  2.0235  -0.8194
'KB5V 19  (KB5V05C)'	3.1201  2.4031  1.8902  -0.4292
'KB5V 20  (KB5V05D)'	3.1156  2.4055  1.8212  -0.0268
'KB5V 21  (KB5V06A)'	3.1104  2.4084  1.807   0.3684
'KB5V 22  (KB5V06B)'	3.106   2.4108  1.8405  0.7395
'KB5V 23  (KB5V06C)'	3.1015  2.4132  1.8816  1.0431
'KB5V 24  (KB5V06D)'	3.0971  2.4157  1.9478  1.3144
'KB5V 25  (KB5V07A)'	3.1814  2.388   3.8903  0.3007
'KB5V 26  (KB5V07B)'	3.1763  2.3887  3.694   -0.5458
'KB5V 27  (KB5V07C)'	3.1713  2.3894  3.2456  -1.1539
'KB5V 28  (KB5V07D)'	3.1663  2.3901  2.6327  -1.6309
'KB5V 29  (KB5V08A)'	3.1605  2.3909  2.1213  -1.0549
'KB5V 30  (KB5V08B)'	3.1555  2.3916  1.8437  -0.1965
'KB5V 31  (KB5V08C)'	3.1504  2.3922  1.8278  0.6404
'KB5V 32  (KB5V08D)'	3.1454  2.3929  1.9421  1.2995
'KB5H 1   (KB5H01A)'	5.0301  0.4052  2.3929  -1.7272
'KB5H 2   (KB5H02A)'	5.0326  0.4025  2.4205  -1.6093
'KB5H 3   (KB5H01B)'	5.033   0.4011  2.4024  -1.5325
'KB5H 4   (KB5H02B)'	5.0355  0.3983  2.4129  -1.4351
'KB5H 5   (KB5H01C)'	5.0358  0.3969  2.3884  -1.3671
'KB5H 6   (KB5H02C)'	5.0384  0.3941  2.3041  -1.3344
'KB5H 7   (KB5H01D)'	5.0387  0.3927  2.2458  -1.2875
'KB5H 8   (KB5H02D)'	5.0412  0.3899  2.1943  -1.2311
'KB5H 9   (KB5H03A)'	5.048   0.3633  2.1298  -1.0753
'KB5H 10  (KB5H03B)'	5.0497  0.3586  2.0286  -0.8316
'KB5H 11  (KB5H03C)'	5.0513  0.3538  1.9325  -0.5836
'KB5H 12  (KB5H03D)'	5.053   0.349   1.8676  -0.3282
'KB5H 13  (KB5H04A)'	5.054   0.3433  1.822   -0.0333
'KB5H 14  (KB5H04B)'	5.054   0.3383  1.8063  0.2302
'KB5H 15  (KB5H04C)'	5.0539  0.3332  1.8135  0.495
'KB5H 16  (KB5H04D)'	5.0539  0.3281  1.8427  0.7559
'KB5H 17  (KB5H05A)'	5.0529  0.3227  1.8812  1.0398
'KB5H 18  (KB5H05B)'	5.0512  0.3179  1.9414  1.2977
'KB5H 19  (KB5H05C)'	5.0495  0.3131  2.0362  1.5449
'KB5H 20  (KB5H05D)'	5.0478  0.3083  2.1493  1.7824
'KB5H 21  (KB5H06A)'	5.0404  0.2801  2.2663  1.906
'KB5H 22  (KB5H06B)'	5.0375  0.2759  2.4163  1.9787
'KB5H 23  (KB5H06C)'	5.0347  0.2717  2.6031  2.0164
'KB5H 24  (KB5H06D)'	5.0318  0.2676  2.8588  1.9835
£
£   KB5 - 19/01/10 Updated by D. Moulton courtesy of data from G. Sergienko
£
*Bolometry/KB5/Mk2HD/kb5/63718/73757
56 4 lines
'KB5V 1   (KB5V01A)'	 3.2311	 2.3932	 3.8678	 0.6155
'KB5V 2   (KB5V01B)'	 3.2261	 2.3925	 3.8498	 -0.0844
'KB5V 3   (KB5V01C)'	 3.2211	 2.3918	 3.6743	 -0.5862
'KB5V 4   (KB5V01D)'	 3.2161	 2.3911	 3.4045	 -0.9812
'KB5V 5   (KB5V02A)'	 3.2101	 2.3902	 3.1083	 -1.2676
'KB5V 6   (KB5V02B)'	 3.2051	 2.3895	 2.8267	 -1.7095
'KB5V 7   (KB5V02C)'	 3.2001	 2.3888	 2.6176	 -1.6264
'KB5V 8   (KB5V02D)'	 3.195	 2.3881	 2.4103	 -1.5618
'KB5V 9   (KB5V03A)'	 3.1809	 2.388	 2.9211	 -1.371
'KB5V 10  (KB5V03B)'	 3.1758	 2.3887	 2.8158	 -1.7086
'KB5V 11  (KB5V03C)'	 3.1708	 2.3894	 2.734	 -1.6615
'KB5V 12  (KB5V03D)'	 3.1658	 2.3901	 2.6539	 -1.6373
'KB5V 13  (KB5V04A)'	 3.1599	 2.3908	 2.576	 -1.6138
'KB5V 14  (KB5V04B)'	 3.1549	 2.3915	 2.4774	 -1.7103
'KB5V 15  (KB5V04C)'	 3.1499	 2.3922	 2.415	 -1.5793
'KB5V 16  (KB5V04D)'	 3.1448	 2.3929	 2.3806	 -1.3582
'KB5V 17  (KB5V05A)'	 3.129	 2.3982	 2.1841	 -1.2064
'KB5V 18  (KB5V05B)'	 3.1246	 2.4007	 2.0235	 -0.8194
'KB5V 19  (KB5V05C)'	 3.1201	 2.4031	 1.8902	 -0.4292
'KB5V 20  (KB5V05D)'	 3.1156	 2.4055	 1.8212	 -0.0268
'KB5V 21  (KB5V06A)'	 3.1104	 2.4084	 1.807	 0.3684
'KB5V 22  (KB5V06B)'	 3.106	 2.4108	 1.8405	 0.7395
'KB5V 23  (KB5V06C)'	 3.1015	 2.4132	 1.8816	 1.0431
'KB5V 24  (KB5V06D)'	 3.0971	 2.4157	 1.9478	 1.3144
'KB5V 25  (KB5V07A)'	 3.1814	 2.388	 3.8903	 0.3007
'KB5V 26  (KB5V07B)'	 3.1763	 2.3887	 3.694	 -0.5458
'KB5V 27  (KB5V07C)'	 3.1713	 2.3894	 3.2456	 -1.1539
'KB5V 28  (KB5V07D)'	 3.1663	 2.3901	 2.6327	 -1.6309
'KB5V 29  (KB5V08A)'	 3.1605	 2.3909	 2.1213	 -1.0549
'KB5V 30  (KB5V08B)'	 3.1555	 2.3916	 1.8437	 -0.1965
'KB5V 31  (KB5V08C)'	 3.1504	 2.3922	 1.8278	 0.6404
'KB5V 32  (KB5V08D)'	 3.1454	 2.3929	 1.9421	 1.2995
'KB5H 1   (KB5H01A)'	 5.0301	 0.4052	 2.3929	 -1.7272
'KB5H 2   (KB5H02A)'	 5.0326	 0.4025	 2.4205	 -1.6093
'KB5H 3   (KB5H01B)'	 5.033	 0.4011	 2.4024	 -1.5325
'KB5H 4   (KB5H02B)'	 5.0355	 0.3983	 2.4129	 -1.4351
'KB5H 5   (KB5H01C)'	 5.0358	 0.3969	 2.3884	 -1.3671
'KB5H 6   (KB5H02C)'	 5.0384	 0.3941	 2.3041	 -1.3344
'KB5H 7   (KB5H01D)'	 5.0387	 0.3927	 2.2458	 -1.2875
'KB5H 8   (KB5H02D)'	 5.0412	 0.3899	 2.1943	 -1.2311
'KB5H 9   (KB5H03A)'	 5.048	 0.3633	 2.1298	 -1.0753
'KB5H 10  (KB5H03B)'	 5.0497	 0.3586	 2.0286	 -0.8316
'KB5H 11  (KB5H03C)'	 5.0513	 0.3538	 1.9325	 -0.5836
'KB5H 12  (KB5H03D)'	 5.053	 0.349	 1.8676	 -0.3282
'KB5H 13  (KB5H04A)'	 5.054	 0.3433	 1.822	 -0.0333
'KB5H 14  (KB5H04B)'	 5.054	 0.3383	 1.8063	 0.2302
'KB5H 15  (KB5H04C)'	 5.0539	 0.3332	 1.8135	 0.495
'KB5H 16  (KB5H04D)'	 5.0539	 0.3281	 1.8427	 0.7559
'KB5H 17  (KB5H05A)'	 5.0529	 0.3227	 1.8812	 1.0398
'KB5H 18  (KB5H05B)'	 5.0512	 0.3179	 1.9414	 1.2977
'KB5H 19  (KB5H05C)'	 5.0495	 0.3131	 2.0362	 1.5449
'KB5H 20  (KB5H05D)'	 5.0478	 0.3083	 2.1493	 1.7824
'KB5H 21  (KB5H06A)'	 5.0404	 0.2801	 2.2663	 1.906
'KB5H 22  (KB5H06B)'	 5.0375	 0.2759	 2.4163	 1.9787
'KB5H 23  (KB5H06C)' 	 5.0347	 0.2717	 2.6031	 2.0164
'KB5H 24  (KB5H06D)'	 5.0318	 0.2676	 2.8588	 1.9835
£
£   KB5 - 11/08/05 theoretical values only
£
*Bolometry/KB5/Theoretical/kb5/1/2
48 4 lines
'KB5V 1'      3.24250      2.39240      3.85691     0.679007
'KB5V 2'      3.23750      2.39170      3.85507   -0.0563941
'KB5V 3'      3.23240      2.39100      3.68373    -0.567020
'KB5V 4'      3.22740      2.39030      3.41630    -0.966759
'KB5V 5'      3.22160      2.38950      3.12164     -1.25936
'KB5V 6'      3.21660      2.38880      2.84011     -1.71033
'KB5V 7'      3.21160      2.38810      2.63018     -1.63039
'KB5V 8'      3.20650      2.38740      2.41795     -1.59061
'KB5V 9'      3.19230      2.38730      2.93494     -1.35905
'KB5V 10'      3.18730      2.38800      2.82915     -1.70935
'KB5V 11'      3.18230      2.38870      2.74686     -1.66569
'KB5V 12'      3.17720      2.38940      2.66666     -1.64143
'KB5V 13'      3.17140      2.39030      2.58862     -1.61782
'KB5V 14'      3.16640      2.39100      2.49067     -1.71038
'KB5V 15'      3.16140      2.39170      2.41943     -1.62667
'KB5V 16'      3.15640      2.39240      2.39137     -1.37025
'KB5V 17'      3.14020      2.39780      2.19204     -1.22483
'KB5V 18'      3.13580      2.40030      2.03047    -0.836309
'KB5V 19'      3.13130      2.40270      1.89505    -0.447218
'KB5V 20'      3.12690      2.40520      1.82356   -0.0460441
'KB5V 21'      3.12180      2.40800      1.80671     0.348077
'KB5V 22'      3.11730      2.41050      1.83766     0.719119
'KB5V 23'      3.11290      2.41290      1.87880      1.02551
'KB5V 24'      3.10840      2.41540      1.94034      1.29515
'KB5H 1'      5.02440     0.404800      2.44207     -1.71094
'KB5H 2'      5.02730     0.400600      2.41872     -1.63779
'KB5H 3'      5.03010     0.396500      2.40881     -1.55642
'KB5H 4'      5.03300     0.392300      2.41300     -1.46712
'KB5H 5'      5.02690     0.402700      2.39541     -1.37492
'KB5H 6'      5.02980     0.398500      2.33284     -1.33400
'KB5H 7'      5.03270     0.394400      2.26384     -1.29562
'KB5H 8'      5.03560     0.390200      2.20568     -1.24859
'KB5H 9'      5.04260     0.362600      2.12498     -1.06339
'KB5H 10'      5.04430     0.357800      2.03019    -0.835627
'KB5H 11'      5.04590     0.353000      1.93876    -0.604093
'KB5H 12'      5.04760     0.348200      1.87597    -0.365059
'KB5H 13'      5.04860     0.342600      1.82240   -0.0356398
'KB5H 14'      5.04860     0.337500      1.80666     0.210652
'KB5H 15'      5.04860     0.332500      1.81115     0.459125
'KB5H 16'      5.04860     0.327400      1.83568     0.704035
'KB5H 17'      5.04750     0.321900      1.88011      1.03416
'KB5H 18'      5.04580     0.317100      1.93306      1.27621
'KB5H 19'      5.04410     0.312300      2.02189      1.50888
'KB5H 20'      5.04240     0.307500      2.12440      1.73362
'KB5H 21'      5.03530     0.279800      2.25254      1.89905
'KB5H 22'      5.03240     0.275600      2.40122      1.97360
'KB5H 23'      5.02960     0.271400      2.58152      2.01613
'KB5H 24'      5.02680     0.267200      2.82804      1.99239


£
£  KL1.1 TOROIDALLY VIEWING PERISCOPE - HORIZONTAL CUT
£
*Cameras/KL1 Hor/Mk1-/kl11h/28792/10000000
1 9 kl1
'KL1H' 11  3.805 -0.766 -0.546  -0.798  -0.255  -0.793  -0.554  -0.255
£
£  KL1.1 TOROIDALLY VIEWING PERISCOPE - VERTICAL CUT
£
*Cameras/KL1 Vert/Mk1-/kl11v/28792/10000000
1 9 kl1
'KL1V' 11  3.805 -0.766 -0.701  -0.708  -0.087  -0.638  -0.644  -0.423
£
£  KL1.2 FLUX CAMERA
£
*Cameras/KL1 Flux/Mk1-/kl12/28792/10000000
1 5 kl12
'KL1F',                10,  3.39 ,   3.701,  4.515,  4.646
£
£  CCD CAMERAS
£
*Cameras/CCD/Limiter/ccd/1/28791
6 6 linestor
'UPPER STRIKE M', +5.705, +0.360, -0.589, -0.7709, -0.1438, +0.6207
'UPPER STRIKE L', +5.705, +0.360, -0.589, -0.8141, -0.1318, +0.5654
'UPPER STRIKE H', +5.705, +0.360, -0.589, -0.7209, -0.1776, +0.6701
'LOWER STRIKE M', +5.705, +0.360, +0.589, -0.7709, -0.1438, -0.6207
'LOWER STRIKE H', +5.705, +0.360, +0.589, -0.8141, -0.1318, -0.5654
'LOWER STRIKE L', +5.705, +0.360, +0.589, -0.7209, -0.1776, -0.6701
£
